datetimeLocal,pm1,pm25,relativehumidity,temperature,um003
2025-08-06 02:00:00+00:00,16.729166587193806,29.10833311080933,72.49583371480306,24.070833524068195,937.9583333333334
2025-08-06 03:00:00+00:00,15.43749984105428,27.72500006357829,72.92083358764648,23.908333619435627,896.75
2025-08-06 04:00:00+00:00,4.925000031789144,11.295833468437197,75.5458329518636,23.31666660308838,495.9583333333333
2025-08-06 05:00:00+00:00,13.987500111262005,24.42916679382324,74.60833422342937,23.24583339691162,835.5416666666666
2025-08-06 06:00:00+00:00,20.574999968210857,31.916666507720947,72.72083346048991,23.47083330154419,1089.75
2025-08-06 07:00:00+00:00,22.14583333333333,34.583333015441895,72.52500025431316,23.483333269755047,1245.5833333333333
2025-08-06 08:00:00+00:00,22.59583330154419,36.037500063578285,71.77083333333333,23.65416669845581,1278.5416666666667
2025-08-06 09:00:00+00:00,22.39583333333333,34.79583326975504,70.36666615804036,24.279167016347248,1262.2083333333333
2025-08-06 10:00:00+00:00,24.60000022252401,38.93333307902018,68.52083269755046,25.02083333333333,1461.375
2025-08-06 11:00:00+00:00,21.42083311080933,32.78333314259847,61.56250031789144,26.47083314259847,1171.75
2025-08-06 12:00:00+00:00,18.41249990463257,28.479166507720947,61.34166685740153,26.375,966.5833333333334
2025-08-06 13:00:00+00:00,19.57083336512248,30.38333304723104,57.662500063578285,27.054166316986084,1036.4166666666667
2025-08-06 14:00:00+00:00,23.362500190734863,35.89583365122477,62.82499980926514,25.91249990463257,1337.625
2025-08-06 15:00:00+00:00,22.233333269755047,34.31666660308838,64.3458325068156,25.487499713897705,1232.5416666666667
2025-08-06 16:00:00+00:00,22.56666660308838,34.87083307902018,62.537500063578285,25.28333330154419,1304.5833333333333
2025-08-06 17:00:00+00:00,24.400000254313152,37.9916664759318,63.71666781107584,25.12083371480306,1420.0833333333333
2025-08-06 18:00:00+00:00,26.308333079020183,40.82916673024496,64.49166774749756,25.03333346048991,1609.1666666666667
2025-08-06 19:00:00+00:00,25.93333355585734,40.59166685740153,66.67916679382324,24.799999554951984,1594.5
2025-08-06 20:00:00+00:00,26.229166507720947,41.11250019073486,68.77500089009602,24.49166663487752,1605.125
2025-08-06 21:00:00+00:00,24.72500006357829,39.42083358764648,69.71250089009602,24.370833079020183,1453.7916666666667
2025-08-06 22:00:00+00:00,24.49166679382324,39.7583335240682,69.82083257039388,24.47083330154419,1459.75
2025-08-06 23:00:00+00:00,23.829166889190677,38.287500063578285,69.60833358764648,24.71666685740153,1392.3333333333333
2025-08-07 00:00:00+00:00,24.8083332379659,40.225000063578285,71.01250076293945,24.32916641235352,1501.7083333333333
2025-08-07 01:00:00+00:00,23.39999993642171,38.70000012715658,72.38749885559082,23.987499713897705,1397.4583333333333
2025-08-07 02:00:00+00:00,31.33333333333333,52.06250031789144,73.35833358764648,23.81249936421712,2149.333333333333
2025-08-07 03:00:00+00:00,22.86666663487752,37.79166666666666,73.22083473205566,23.84166669845581,1331.7916666666667
2025-08-07 04:00:00+00:00,22.09999990463257,35.46666685740153,72.10416603088379,23.82916657129924,1248.4583333333333
2025-08-07 05:00:00+00:00,23.62499984105428,38.39999961853027,71.24583307902019,23.96249993642171,1364.75
2025-08-07 06:00:00+00:00,34.45416673024496,53.87083339691162,70.19999885559082,24.02083333333333,2368.625
2025-08-07 07:00:00+00:00,27.95833317438761,44.27083269755045,70.1750005086263,24.12500031789144,1797.875
2025-08-07 08:00:00+00:00,31.07500028610229,50.800000508626304,72.67916552225749,24.045833428700764,2214.125
2025-08-07 09:00:00+00:00,30.783333619435627,50.23333295186361,73.69583384195964,24.23333311080933,2127.1666666666665
2025-08-07 10:00:00+00:00,23.179166316986084,37.18333307902018,66.9250005086263,25.27083301544189,1331.625
2025-08-07 11:00:00+00:00,21.854166666666668,33.60416634877523,63.65833282470703,25.595833778381348,1169.875
2025-08-07 12:00:00+00:00,21.92083311080933,34.04583326975504,62.58749930063883,26.295833269755047,1201.2083333333333
2025-08-07 13:00:00+00:00,21.58333301544189,33.11249987284342,63.42083231608073,26.291666984558105,1138.9583333333333
2025-08-07 14:00:00+00:00,21.233333269755047,32.67916679382324,63.32916673024496,26.01250012715657,1119.0416666666667
2025-08-07 15:00:00+00:00,21.629166920979817,33.70000012715658,65.27916653951009,25.729166507720947,1173.5416666666667
2025-08-07 16:00:00+00:00,23.69583336512248,37.25833320617676,66.9166653951009,25.429166475931805,1362.375
2025-08-07 17:00:00+00:00,23.82916657129924,38.44166660308838,69.7041670481364,24.87499968210856,1370.25
2025-08-07 18:00:00+00:00,24.07916657129924,38.37083339691162,71.47916666666667,24.39166657129924,1381.5
2025-08-07 19:00:00+00:00,24.541666666666668,39.41249974568685,72.85833549499512,23.949999968210857,1447.9583333333333
2025-08-07 20:00:00+00:00,25.137499809265137,39.583333333333336,71.88333384195964,24.087500254313152,1440.375
2025-08-07 21:00:00+00:00,22.25000031789144,34.3833335240682,72.46666653951009,24.06666660308838,1204.7916666666667
2025-08-07 22:00:00+00:00,22.091666380564373,33.97083314259847,72.0749994913737,24.204167048136394,1218.1666666666667
2025-08-07 23:00:00+00:00,21.699999968210857,34.10000038146973,73.44166564941406,24.0041667620341,1176.5416666666667
2025-08-08 00:00:00+00:00,21.587499777475998,34.291666666666664,72.76250012715657,24.141666889190677,1171.5
2025-08-08 01:00:00+00:00,22.05833355585734,34.53333346048991,73.05833307902019,24.129167079925537,1217.5416666666667
2025-08-08 02:00:00+00:00,21.6875,34.70000012715658,72.82083384195964,24.16250022252401,1178.0416666666667
2025-08-08 03:00:00+00:00,21.612500031789143,34.37499968210856,72.16250038146973,24.266666730244957,1188.3333333333333
2025-08-08 04:00:00+00:00,22.74166663487752,36.1791664759318,73.54583485921223,23.8125,1277.5416666666667
2025-08-08 05:00:00+00:00,22.149999777475998,34.77916622161865,73.85416793823242,23.71250041325887,1224.125
2025-08-08 06:00:00+00:00,25.46666669845581,41.31666723887125,73.94583320617676,23.63333368301392,1488.9583333333333
2025-08-08 07:00:00+00:00,28.329166889190677,45.17916615804037,73.69583320617676,23.712500254313152,1960.125
2025-08-08 08:00:00+00:00,24.983333587646484,39.67499987284342,71.12916501363118,24.233333269755047,1497.75
2025-08-08 09:00:00+00:00,23.5,37.041666984558105,69.57500076293945,24.3874994913737,1360.8333333333333
2025-08-08 10:00:00+00:00,22.47500006357829,34.662500063578285,67.22083346048991,25.033333619435627,1251.0416666666667
